48223	1818222	重庆	重庆	中国电信天翼卡	023	400000
48224	1818223	重庆	重庆	中国电信天翼卡	023	400000
48225	1818224	重庆	重庆	中国电信天翼卡	023	400000
48226	1818225	重庆	重庆	中国电信天翼卡	023	400000
48227	1818226	重庆	重庆	中国电信天翼卡	023	400000
48228	1818227	重庆	重庆	中国电信天翼卡	023	400000
48229	1818228	重庆	重庆	中国电信天翼卡	023	400000
48230	1818229	重庆	重庆	中国电信天翼卡	023	400000
48231	1818230	重庆	重庆	中国电信天翼卡	023	400000
48232	1818231	重庆	重庆	中国电信天翼卡	023	400000
48233	1818232	重庆	重庆	中国电信天翼卡	023	400000
48234	1818233	重庆	重庆	中国电信天翼卡	023	400000
48235	1818234	重庆	重庆	中国电信天翼卡	023	400000
48236	1818235	重庆	重庆	中国电信天翼卡	023	400000
48237	1818236	重庆	重庆	中国电信天翼卡	023	400000
48238	1818237	重庆	重庆	中国电信天翼卡	023	400000
48239	1818238	重庆	重庆	中国电信天翼卡	023	400000
48240	1818239	重庆	重庆	中国电信天翼卡	023	400000
48241	1818240	陕西	西安	中国电信天翼卡	029	710000
48242	1818241	陕西	西安	中国电信天翼卡	029	710000
48243	1818242	陕西	西安	中国电信天翼卡	029	710000
48244	1818243	陕西	西安	中国电信天翼卡	029	710000
48245	1818244	陕西	西安	中国电信天翼卡	029	710000
